pred_remaining_heat_mean,remaining_heat,horizon_bucket,city
0.7449461488693749,0.3000000000000007,h1,TOR
2.969149468912689,5.0,h4,DAL
3.7589469522402967,5.0000000000000036,h6,ATL
5.948566596254313,3.0,h8,NYC
4.304039978704034,6.0,h6,SEA
4.746485052438868,4.0,h7,SEA
0.41121939209421743,0.5,h1,ATL
5.375846375311351,2.3000000000000007,h7,TOR
5.645880600727499,12.200000000000001,h7,NYC
1.4922937123649052,1.0,h3,ANK
6.429201462495881,7.0,h6,PAR
8.659672729346251,9.0,h9,ATL
7.937744799228365,7.0,h8,WLG
3.3082618220427555,3.0,h5,CHI
1.1664612084723336,1.5999999999999996,h1,SEA
8.766002547463943,8.0,h9,SEL
0.5864561936837589,0.6999999999999993,h1,ANK
0.9580834291738837,0.8000000000000007,h2,TOR
5.140870696134566,4.399999999999999,h9,DAL
6.733229828585836,5.600000000000001,h8,ATL
2.8723925044108967,4.999999999999998,h5,CHI
2.745118701178661,3.8,h4,ANK
0.2759338231227977,0.0,h1,PAR
6.358073239884683,6.0,h7,NYC
1.5737128230374504,1.0,h4,DAL
1.8698796397887896,2.0,h4,MIA
5.438770180369204,5.0,h9,SEL
2.3796490778032564,3.1999999999999993,h2,TOR
1.4191980966502415,0.0,h3,CHI
5.484977471865747,8.700000000000001,h6,LON
1.3987832548343637,3.0,h4,MIA
5.560445548891804,6.0,h6,WLG
10.743315246764006,10.5,h8,CHI
3.4015519849933704,3.0,h4,SEA
6.537758827737024,6.1000000000000005,h5,NYC
4.836696229955246,7.799999999999997,h7,NYC
5.2096521395574555,6.0,h6,SEA
8.529959352787767,7.799999999999999,h7,ATL
0.92845057345798,0.1999999999999993,h4,LON
2.8745244008985327,4.0,h7,LON
1.8510077337555453,1.5,h3,BUE
6.565939099529123,6.699999999999999,h9,MIA
2.4521035384807113,3.0,h1,WLG
5.729858351102707,3.3000000000000007,h7,ATL
7.668689564125684,9.0,h6,ATL
7.1419653992498695,6.099999999999998,h8,DAL
3.230934330190563,4.0,h3,PAR
7.975679207274405,8.1,h8,SEL
4.749659549799891,5.300000000000001,h8,LON
0.46512631638719054,0.0,h1,CHI
9.57489029985765,9.0,h8,BUE
7.118136605524443,7.0,h8,DAL
2.3332610258804833,0.8999999999999986,h4,ANK
1.1330959661101951,1.0,h1,PAR
1.8622732178869073,1.0,h7,WLG
3.9289089891148055,4.900000000000002,h6,BUE
0.9532652069791837,0.5,h2,SEA
3.4921830256037456,4.0,h6,WLG
6.182778044917448,6.0,h8,NYC
0.9653776214098057,0.3000000000000007,h3,LON
2.467948809052582,2.6999999999999993,h5,BUE
0.8529499798591943,1.0,h2,PAR
7.901738494902827,6.700000000000003,h8,DAL
5.856549101493585,7.0,h8,NYC
3.0605602958885503,1.0,h4,SEA
6.731892418883237,7.0,h8,ATL
3.8576505463586366,5.0,h9,ANK
1.6914937287570067,2.0,h3,PAR
1.2745291480337597,2.1999999999999993,h4,MIA
1.707378462909023,2.8000000000000043,h4,NYC
7.431343616001942,7.699999999999996,h8,CHI
1.363646031221273,2.0,h4,WLG
0.4772513722545779,1.1000000000000014,h1,NYC
6.569648869176673,7.1,h6,TOR
1.1848218520805958,1.0999999999999996,h1,SEA
1.585311704413799,3.0,h2,ANK
3.475959536065134,0.10000000000000009,h7,ANK
3.219497755176873,1.0,h5,SEL
6.167951564657444,6.0,h9,TOR
0.7293538006207348,0.8999999999999986,h2,ANK
8.103633225361456,7.0,h9,WLG
5.513194236416634,4.5,h8,NYC
9.18557657902806,10.5,h8,TOR
4.883322186560539,5.599999999999998,h2,NYC
0.3916226230560981,0.09999999999999787,h1,LON
3.2914439294511606,3.0,h8,WLG
7.045925185727465,5.599999999999998,h8,ATL
3.2489838376265117,3.3999999999999986,h5,DAL
4.68150150619938,3.0,h9,WLG
5.149406091496447,5.0,h9,SEL
4.857444150575346,5.0,h9,WLG
7.628395759549391,7.799999999999999,h7,LON
1.9864889916814623,2.0,h5,SEA
4.3252121007983915,3.0,h9,SEL
1.243365538237897,1.0,h4,MIA
1.802834190619046,2.0,h4,SEA
8.183659635602151,7.0,h8,DAL
2.3349299248826183,3.299999999999997,h4,CHI
6.252600581672387,4.0,h7,DAL
9.865417507311577,12.0,h9,PAR
4.958847854673663,9.8,h9,LON
9.711817735631138,12.0,h8,DAL
5.132959559884408,4.0,h6,SEL
2.5526858242332797,1.9000000000000021,h4,LON
0.9061513602876649,1.9000000000000004,h2,SEL
4.460293712249969,4.0,h8,PAR
12.458603316174168,14.0,h9,ANK
1.5437304572232053,1.6999999999999993,h3,NYC
3.7046637782280905,3.0,h6,BUE
1.502763976904331,1.0,h3,NYC
0.6326290306089698,0.5,h2,ANK
5.478943969768331,5.0,h6,SEA
3.147979958909675,1.0,h6,PAR
0.44988002243770475,0.0,h1,CHI
4.342496225284239,6.6000000000000005,h5,CHI
6.914895059872899,7.800000000000004,h8,ATL
0.4716079819356833,1.0,h1,PAR
6.853092785683471,6.699999999999999,h3,DAL
2.4020381102552886,3.599999999999998,h4,LON
4.302359173574236,5.0,h8,ANK
5.8148161385002615,6.5,h6,ANK
2.2285234739848976,0.0,h5,CHI
5.494510362017317,7.0,h7,PAR
3.569623878089591,4.6,h3,LON
2.6173124932813767,3.299999999999997,h4,TOR
3.179295198196164,2.0,h9,PAR
3.93659859593626,6.0,h1,PAR
8.711267925450384,10.0,h7,SEL
2.809532317474996,2.8,h4,ANK
4.421640803896221,7.0,h7,PAR
2.9116798663832326,6.0,h9,WLG
1.0069953826894928,0.1999999999999993,h2,BUE
9.94152861406233,12.0,h8,ANK
4.860894834124002,5.0,h9,ATL
1.1445287196103644,0.0,h3,NYC
3.1784591571936756,4.0,h7,SEL
1.038932786932937,0.39999999999999947,h3,TOR
3.215868855507092,3.3999999999999986,h4,SEA
7.172211437357155,3.3000000000000007,h5,BUE
3.035674107143131,4.0,h5,ANK
0.7167462169895975,0.0,h2,CHI
3.9915066057353967,5.0,h5,WLG
0.9884732140523947,0.0,h2,TOR
4.583201423550837,4.0,h9,SEL
1.9705550914893133,2.0,h3,PAR
2.811594641096316,1.7000000000000028,h1,MIA
7.226005759170426,5.0,h6,ATL
3.770447030662723,6.099999999999998,h5,MIA
5.395624493289423,3.4000000000000004,h7,LON
0.6640160299063806,0.0,h1,SEA
1.4892334663152618,0.0,h3,DAL
4.029962046673141,7.800000000000004,h8,NYC
0.38414554703389725,0.0,h2,PAR
3.3445951172728776,7.200000000000001,h1,CHI
1.5739912177402642,0.5999999999999979,h4,CHI
2.546883807282952,2.0,h5,NYC
1.739423015793334,1.6000000000000014,h4,ATL
1.5655306938843565,2.0,h1,WLG
6.225507413176947,6.600000000000001,h8,CHI
1.4362287104454496,2.3000000000000043,h3,DAL
0.49453911454910193,0.1999999999999993,h1,ANK
4.23721204956595,4.400000000000002,h6,TOR
5.563740197202247,7.0,h9,NYC
6.061307395016717,6.0,h8,SEL
6.98975625755131,6.7,h6,NYC
0.24615102460534383,0.0,h1,BUE
4.470163100360305,4.100000000000001,h6,BUE
8.035640796017326,7.199999999999999,h6,NYC
9.209888082921156,9.5,h7,MIA
5.015236113890707,4.400000000000002,h6,DAL
15.153979928152253,14.0,h9,ANK
8.191748605778647,5.0,h9,BUE
5.47643640718233,5.800000000000001,h7,TOR
2.0149134602794763,4.300000000000001,h4,LON
4.879322017403199,3.8999999999999986,h6,DAL
5.196418310988453,6.0,h5,CHI
1.338912600859803,1.0,h1,DAL
6.261873947544826,5.0,h8,ATL
0.2343594841463357,0.0,h2,MIA
4.171119166609884,3.8999999999999986,h6,NYC
5.023732753324615,4.400000000000002,h9,MIA
3.3089807163338514,3.7,h7,ANK
6.357860579552183,5.0,h7,MIA
6.014399106879366,10.0,h9,WLG
5.604054506772112,7.0,h8,PAR
5.896234104347008,10.5,h7,TOR
3.7419486940381455,3.3999999999999986,h7,MIA
1.0443513246198424,0.0,h2,PAR
3.6923518722202107,4.4,h6,TOR
0.11898706641502803,0.0,h1,SEA
7.516136935009538,7.0,h8,PAR
0.9277076311131343,0.5,h3,MIA
0.733048783823831,0.3000000000000007,h2,LON
0.4275744976206516,0.0,h4,WLG
11.231143060319818,11.600000000000001,h4,DAL
6.01561045322238,2.0,h8,MIA
9.812127847569343,9.999999999999998,h8,ATL
2.5634939859647927,1.0,h5,SEA
5.806992618299196,5.0,h7,SEL
5.6436622542775705,6.0,h8,PAR
4.9875388641471385,4.0,h8,ANK
4.842850675508841,1.299999999999999,h5,TOR
0.053276843474471064,0.0,h1,PAR
1.0983132728701175,0.0,h2,WLG
0.8469280201816514,0.0,h2,NYC
1.2866411361499794,1.0999999999999943,h3,CHI
4.738064674021138,3.8999999999999986,h6,ATL
0.40570770812070045,0.0,h1,MIA
0.6750591675289597,1.3000000000000007,h2,ANK
0.5061023263487768,0.7999999999999972,h2,TOR
9.317707554143416,8.7,h8,ANK
2.2972743051192697,2.1999999999999993,h4,NYC
1.1869229907219006,1.3000000000000007,h1,LON
2.0522875624036816,1.0,h5,SEL
0.7196160226071309,0.0,h2,SEL
1.6513058950392316,2.0,h7,WLG
2.2495436960646487,2.0,h7,WLG
1.4190862873816952,0.0,h4,SEL
1.2687279033062207,0.0,h3,SEL
1.1859326800400012,1.0,h1,ANK
1.8054044832307228,2.0,h9,WLG
7.645887186324552,7.0,h6,ATL
3.3534735683800427,3.0,h6,WLG
10.228141213105253,11.0,h9,PAR
5.79386550806796,4.0,h7,PAR
2.6502900683826316,3.3999999999999986,h5,ATL
2.7278531875204624,4.0,h4,PAR
0.8472731044693085,1.0,h2,PAR
3.7099972059733837,3.0,h5,MIA
1.1704289646856927,1.6999999999999993,h3,ATL
6.9993125827425695,7.6,h8,LON
3.1428362341948906,3.0,h5,SEL
4.74547546429348,3.8999999999999986,h8,MIA
3.9296102039199154,5.0,h9,SEL
7.13218581254006,9.5,h6,BUE
7.598371127648143,8.0,h7,MIA
1.9260972167689265,1.0,h3,DAL
3.9372256139980215,2.4000000000000004,h6,LON
7.130823915915613,4.0,h8,ATL
0.22031145410821237,0.20000000000000018,h1,LON
1.016098613229296,1.0,h2,PAR
0.1649662652046173,0.0,h1,LON
4.714687610307155,5.0,h4,NYC
9.226290026884195,8.9,h7,BUE
5.494084403639229,4.0,h6,SEA
4.840862571726024,5.0,h4,NYC
6.279075862800184,4.0,h9,DAL
3.6766618951904406,3.8999999999999986,h5,NYC
2.004267579633165,1.0,h4,CHI
3.4724389357487904,6.0,h6,PAR
1.9535383819199805,1.0,h2,WLG
0.3677992651250693,0.0,h1,DAL
4.442428922589197,4.0,h9,ANK
3.977334261359847,2.1999999999999997,h5,NYC
1.2459130836242431,1.1000000000000014,h3,DAL
0.5207548581092554,1.0,h2,SEL
4.762083696490273,4.0,h8,PAR
5.22716842135649,4.5,h7,MIA
9.032805879760561,7.799999999999997,h9,DAL
5.255942692196836,5.0,h6,CHI
2.920850182016538,3.5,h5,LON
0.8566966664920448,1.0,h2,BUE
10.609586013856843,6.300000000000001,h8,BUE
0.41811573990955486,0.0,h1,NYC
1.234854404550526,1.0,h3,PAR
8.083524719997133,8.900000000000002,h9,NYC
0.6708977860151587,0.0,h1,WLG
3.168387593832358,2.2,h6,TOR
0.41648908564226944,0.0,h1,SEA
2.14454230700847,3.0,h7,WLG
2.7481925789274615,3.0,h5,BUE
3.2074920973724166,3.3000000000000007,h1,NYC
2.1229036516434405,4.0,h3,PAR
2.2621032710724807,2.0,h6,WLG
7.542138687065119,8.899999999999999,h8,MIA
0.6778877517323297,0.0,h2,SEL
6.114025006633447,8.0,h9,SEA
12.2479508905452,8.8,h9,DAL
0.4615570825309721,0.0,h1,ATL
2.459553996416253,0.0,h5,MIA
0.9307390643751988,3.0,h2,WLG
0.4707827278724356,0.5,h1,TOR
0.7263443471483538,0.0,h1,SEL
3.908728494745076,0.0,h6,CHI
1.6645972600095464,1.0,h4,ATL
5.732882600858762,3.0,h6,CHI
8.575877306495267,7.299999999999999,h7,ATL
7.240431064570081,8.0,h7,SEL
1.0935309002810076,0.0,h2,NYC
0.8102147881592139,1.0,h1,SEL
7.373152576335862,8.7,h8,ANK
5.2056002346158365,4.100000000000001,h6,ANK
4.128781513763071,3.3000000000000007,h5,DAL
2.6352130426400837,2.1999999999999993,h7,BUE
1.011171474350199,1.1,h1,ANK
5.7204727474725825,5.0,h8,PAR
2.1121247601215045,2.0,h5,CHI
1.890723305232475,1.0,h3,ATL
10.348170552887096,10.4,h9,BUE
10.49969751813045,6.1000000000000005,h9,ATL
4.541368356190409,4.0,h5,DAL
0.7022647564444533,0.0,h2,BUE
4.092692282523457,4.0,h8,SEL
0.7316851579025057,0.0,h2,WLG
0.4150870505588217,0.0,h2,WLG
11.684530048460603,12.2,h8,ATL
11.901881827208747,15.0,h9,ANK
0.5017426995170617,0.0,h1,ATL
6.0210050009510585,6.0,h6,PAR
9.736715398019298,10.0,h8,SEA
0.8301364789853507,1.0,h1,SEL
7.943043667372582,7.0,h5,DAL
1.4234358247140297,1.0,h2,SEA
3.568857990410218,2.200000000000003,h6,ATL
2.021881083067928,3.0,h1,WLG
6.210015908100599,10.0,h9,NYC
9.652203512405356,9.999999999999996,h9,DAL
0.95413735245336,3.0,h2,LON
0.2500566027374067,0.0,h1,ATL
8.256389548430413,5.6,h7,BUE
0.3932680415852744,0.29999999999999893,h1,LON
3.016594871615266,1.7999999999999972,h4,LON
1.5352045494231226,1.0,h3,CHI
4.05110291700377,1.6999999999999993,h7,MIA
2.5824542073877526,2.0,h3,ATL
2.369867729127634,3.0,h5,NYC
5.403817710908554,12.4,h9,TOR
2.2161625727937295,2.0,h4,SEL
1.7284976735504314,2.8999999999999986,h4,TOR
4.722982887403838,4.999999999999998,h3,SEA
9.193240426001042,8.299999999999997,h6,MIA
5.3812380304372605,6.0,h6,ATL
3.276097292470736,2.0,h6,MIA
6.709597856009216,6.6,h7,TOR
0.075009552149565,0.0,h1,SEA
1.4663166959389007,1.1999999999999993,h1,SEA
2.135536259815266,1.0,h4,CHI
0.5914062126972056,0.0,h2,SEL
1.1973350434022023,1.0,h2,MIA
9.761918883433927,11.2,h8,LON
1.4557382849058276,0.0,h3,ANK
0.27573456877384117,0.0,h3,WLG
0.8110227573056521,0.0,h4,MIA
1.128109529792155,1.0,h4,SEL
3.113468716071943,3.0,h5,SEL
5.866327696815601,8.0,h5,MIA
1.7845026805732795,2.0,h4,WLG
5.745456215464541,5.0,h5,WLG
0.38874711984729166,0.0,h1,PAR
1.7507849418597667,1.0,h3,ANK
2.2580422784283485,1.6999999999999993,h5,SEA
1.5893036429319833,2.8000000000000007,h3,NYC
0.2781262925932126,0.0,h2,ATL
3.61139861347482,2.0,h9,SEA
8.612925346982282,7.199999999999996,h9,DAL
0.7934978951692416,0.0,h2,ANK
7.548356508819719,9.5,h8,TOR
0.7255597013804191,1.0,h2,ATL
2.521619442315889,2.0,h8,WLG
14.181820787793868,12.0,h9,DAL
10.867748431392661,9.100000000000001,h9,TOR
3.711621710853956,2.0,h6,ATL
6.620108310157228,8.299999999999997,h9,MIA
2.3609468927488915,2.0,h4,ATL
6.697245535005449,6.5,h7,TOR
4.305324350255134,5.0,h5,BUE
6.920796940491567,6.099999999999998,h8,ATL
2.438716976668674,1.7000000000000028,h4,DAL
4.514175969593304,2.0,h6,BUE
4.017899396163839,4.400000000000002,h5,ATL
6.627206999337438,7.899999999999999,h7,TOR
0.45005843799605877,0.40000000000000036,h2,LON
3.254995228723038,4.0,h8,NYC
4.488385664856042,4.399999999999999,h6,NYC
1.0173379846260164,1.0999999999999979,h3,MIA
3.206841368614835,2.0,h9,SEA
7.591388835783653,6.699999999999999,h8,ATL
0.28906459564050796,1.0,h1,DAL
2.050660588207053,2.0,h3,SEA
8.226477467723,8.1,h7,TOR
0.43834777102105804,0.0,h1,WLG
4.131055702664993,4.5,h6,TOR
2.3070559917264712,2.0,h4,DAL
7.222046235017157,5.5,h7,CHI
2.464289350623611,1.0,h4,PAR
7.168065057574731,8.0,h9,SEL
1.9863238275057653,1.0,h2,PAR
5.1539137773722645,6.0,h5,DAL
1.6284697201779321,1.0,h4,SEA
5.332691603070439,8.900000000000002,h8,DAL
1.899940072475907,0.0,h3,NYC
2.300539973166932,4.0,h8,PAR
7.757014957200347,9.5,h9,MIA
1.6872317552826002,2.0,h4,MIA
1.565544861572108,1.0,h4,BUE
6.722265427084577,5.0,h7,DAL
0.48858282364802497,1.0,h1,WLG
2.773953553508473,2.0,h7,WLG
1.83193924436853,2.0,h4,WLG
2.0065705648783716,3.0,h3,TOR
1.5552587316770845,4.0,h3,SEL
1.3167517772983226,1.0,h3,MIA
0.2823432546781606,0.6000000000000014,h1,ANK
0.8917517515330715,1.0999999999999979,h2,SEA
9.646132775955158,7.699999999999996,h8,ATL
6.7334212009543535,7.0,h9,PAR
2.675425344159413,2.8000000000000007,h5,ATL
5.694306706318304,5.0,h3,SEA
5.10272162359337,1.1000000000000014,h8,MIA
5.8943231914531715,10.7,h9,LON
4.739002827425122,5.0,h6,ANK
5.786353928507272,8.400000000000002,h7,CHI
5.80195949986164,5.0,h4,NYC
2.3003380266728075,1.6999999999999993,h1,TOR
1.271500856041235,2.0,h3,TOR
2.1696251946856577,1.0999999999999996,h6,SEA
3.014803859214893,3.0,h3,TOR
0.4850547426346387,0.0,h2,ATL
6.179983431623834,6.0,h7,BUE
6.581309373030213,11.0,h9,ATL
1.5950114275719252,3.3999999999999986,h3,TOR
3.860427769036517,3.3000000000000007,h4,SEA
2.1711515297275397,1.0,h1,WLG
3.5873077838900427,2.0,h5,BUE
0.5543629551267563,0.5,h2,LON
5.21971100588461,0.10000000000000009,h8,ANK
5.724117477404948,6.0,h6,WLG
8.197580380184743,11.0,h8,PAR
0.5875621440551589,2.0,h1,ANK
0.3607623188326968,0.0,h1,CHI
9.995384281190237,12.0,h8,BUE
5.51929661162534,4.5,h9,MIA
10.247243787501988,10.100000000000001,h8,BUE
3.66035520416415,4.0,h6,MIA
0.4495880507242144,1.0,h1,WLG
6.050188279227686,5.599999999999998,h3,ATL
2.666907268271335,1.8000000000000007,h6,MIA
6.508575841705871,9.0,h6,DAL
10.231400334136753,10.0,h9,MIA
1.9263653060702133,1.0,h4,SEL
10.458111550286553,10.0,h8,DAL
2.130540032880673,2.0,h3,NYC
4.416880456345932,5.8999999999999995,h5,TOR
2.415395399850278,3.0,h8,SEL
2.690860823424093,4.199999999999999,h4,ANK
2.7779400230539486,3.3000000000000043,h6,MIA
3.321098296021389,2.5,h5,LON
0.5188102505765635,0.0,h2,PAR
4.57894295155481,4.0,h8,CHI
7.255892609966233,7.0,h8,SEL
9.850930440924552,10.0,h8,CHI
4.031009096968733,5.300000000000001,h4,ANK
1.6651716660118538,1.0,h3,ANK
1.2544132577775764,1.1999999999999993,h3,LON
0.45846691232980075,0.0,h1,LON
5.048938627949916,6.0,h5,WLG
7.479389772376963,5.0,h8,CHI
15.61465445039495,16.0,h9,ANK
3.7920727292880656,2.0,h6,ANK
9.393284489696708,10.8,h7,ANK
8.207360086379452,7.699999999999999,h8,ATL
1.9224354104776957,3.0,h3,ANK
3.002780755631636,4.0,h5,BUE
6.587983278951235,7.199999999999999,h9,MIA
5.182577027617876,5.0,h9,SEA
5.38094291962483,4.0,h6,DAL
11.894813856495318,12.2,h8,DAL
0.5970141979761009,0.5,h1,ATL
5.301138640587393,8.0,h8,LON
1.2913268472080273,0.6000000000000014,h4,MIA
6.4673289477170375,6.099999999999998,h9,MIA
1.8292268479220335,3.0,h3,LON
0.7189737424066778,2.0,h1,ANK
2.6943712513330706,2.0,h4,BUE
5.082109317897815,4.199999999999999,h7,SEA
2.64807664126261,1.6999999999999993,h6,MIA
0.13879438750248796,0.0,h1,MIA
10.221329927216408,10.0,h9,PAR
2.2952320633847116,2.8000000000000007,h5,NYC
1.6592194460896614,1.2999999999999998,h6,LON
3.558334483288726,3.0,h9,SEL
4.0331712008188285,3.8999999999999986,h6,ATL
6.76277277096878,7.0,h9,ANK
1.2455038117802493,2.1999999999999957,h1,CHI
1.132044445839959,1.0999999999999979,h2,DAL
6.6064959223304225,6.099999999999998,h9,NYC
1.334779457952087,0.40000000000000036,h3,PAR
2.2804148909543547,2.0,h5,WLG
3.03642347271054,3.3999999999999986,h4,BUE
4.096915285347285,3.0,h5,DAL
0.350044557221813,0.0,h1,PAR
4.104940470633978,3.3000000000000043,h6,DAL
3.4935187570565422,3.0,h9,ANK
2.6648305452401653,2.8000000000000007,h1,CHI
1.6267658560020852,2.0,h1,SEL
0.5023384596255552,0.20000000000000018,h1,ANK
3.10047768925098,4.0,h4,BUE
2.1919805833272346,2.799999999999999,h7,LON
1.6519592798867888,0.0,h4,DAL
6.063975499873427,8.0,h8,SEL
6.713710718741706,5.0,h8,ATL
9.51895177074142,6.0,h7,ATL
1.7667852328113451,0.0,h3,SEA
3.0018976570727087,4.299999999999999,h5,LON
8.667246810121402,9.5,h3,DAL
2.2310164967410113,2.0,h4,PAR
4.438568310472929,3.4,h8,TOR
0.7151131941687697,0.0,h1,ANK
0.5579788298898665,0.0,h2,ATL
5.075933056032342,6.0,h8,CHI
4.089353795201483,5.0,h4,WLG
4.986855256115896,0.0,h8,BUE
5.777230497042521,4.5,h3,MIA
3.6947519711434023,3.0,h8,SEL
4.224386695213711,4.299999999999997,h6,TOR
5.871464264177122,7.700000000000001,h9,NYC
2.098367176991079,2.0,h6,BUE
5.801391135037775,4.0,h7,NYC
2.7209522626599596,1.700000000000001,h9,LON
4.270859574705267,3.0,h5,DAL
0.2528876134663046,0.0,h1,ANK
1.3100382288553376,1.0,h7,WLG
7.506125356790032,13.0,h8,ANK
11.791979944644819,13.0,h9,BUE
4.6758384345805295,5.200000000000001,h9,LON
0.6341319012027634,1.0,h1,WLG
4.657285067257604,5.0,h6,BUE
4.803800770641917,4.400000000000002,h8,MIA
13.317492655618151,14.0,h9,ANK
0.7964477453256492,1.0,h2,CHI
4.810494778280866,5.199999999999999,h9,CHI
2.2067929352474525,2.3,h3,TOR
13.094147877704017,13.299999999999997,h9,ATL
3.403076348376017,4.0,h5,ATL
7.2868856068725165,7.100000000000001,h8,TOR
0.9387818364152494,0.09999999999999964,h3,ANK
3.541261915893202,5.600000000000001,h6,TOR
5.185284298542813,6.699999999999999,h7,ATL
1.1036661495925648,5.0,h2,WLG
0.6260333920656483,1.0,h2,SEL
2.0061483645517963,1.1000000000000014,h3,DAL
4.620561151976328,3.0,h5,SEA
0.6416907531682626,0.5999999999999979,h3,MIA
6.8910956471169955,9.0,h7,PAR
2.2056190077472464,1.0,h4,SEL
6.986855030729961,6.699999999999996,h8,ATL
4.7215383635771975,4.6,h4,TOR
2.239769711689989,2.7,h7,TOR
0.7573827458069962,1.5999999999999979,h2,CHI
4.7586886225939296,3.0,h8,SEA
1.1235986897367167,0.0,h2,CHI
5.912861997470747,6.0,h7,SEL
6.782162026752766,10.0,h6,MIA
4.29658444645421,4.5,h5,TOR
4.530683271248247,2.799999999999997,h6,SEA
2.2038210671753458,2.0,h3,DAL
0.66961764718469,1.0,h1,MIA
2.4934623390572908,2.0,h5,WLG
0.14677379433701065,0.0,h1,SEA
3.3104901331240155,4.0,h5,PAR
7.538069860150071,12.0,h8,BUE
6.471112362425661,7.0,h9,SEL
1.0098303489471965,2.0,h3,SEL
8.02863870953686,8.0,h9,NYC
9.55606546202615,10.2,h7,BUE
14.086434132175231,16.0,h9,ANK
10.048153733472164,9.200000000000003,h8,BUE
9.773213598596325,10.400000000000002,h8,LON
0.24942302461767854,0.0,h1,SEL
1.2549910251985885,1.0,h5,LON
3.122618139007625,2.0,h4,CHI
0.20857664440513965,0.0,h1,PAR
7.886164687444504,6.0,h9,NYC
3.2013871854908125,3.0,h9,SEA
4.3467297579642326,3.799999999999997,h6,BUE
2.793106221487722,2.0,h6,WLG
5.252780717454678,8.0,h6,SEL
3.8951485725174377,3.0,h6,ANK
1.373460091183032,2.0,h2,BUE
4.251962580919786,2.0,h5,CHI
0.7137188177619898,0.3999999999999999,h1,TOR
1.5022781812818526,1.7000000000000028,h3,ATL
8.196151082966026,6.0,h6,DAL
2.172704789797023,1.200000000000001,h4,LON
5.303584758975514,6.5,h6,ANK
2.1822648694060205,0.5,h4,LON
0.2947923696336542,0.40000000000000213,h1,LON
1.3235373544197857,1.0,h2,ATL
1.4874366472348228,1.0,h4,WLG
5.603911109158771,4.0,h9,SEA
2.285254992804737,2.0,h4,ATL
7.529815287848634,6.399999999999999,h8,TOR
6.522024651113599,8.0,h6,SEL
1.033597615064726,1.9000000000000021,h1,ATL
7.956786263850397,8.899999999999999,h8,SEA
3.6404732498387182,4.0,h4,WLG
1.0747948172392257,0.5999999999999996,h3,LON
4.718524905293163,6.0,h6,DAL
6.324818243064992,7.0,h7,ANK
2.333215148135564,2.3000000000000003,h5,TOR
3.9583941226372255,4.0,h9,BUE
0.5118815067140496,0.0,h1,ATL
4.379564282036943,6.0,h9,MIA
7.625964361686042,7.200000000000003,h7,SEA
2.7066813432191275,1.0,h3,ATL
4.7105533910740345,4.0,h6,BUE
2.5215314513688307,1.0,h5,BUE
0.8603891793983427,0.7999999999999998,h1,ANK
2.5210974427688697,2.0,h6,CHI
4.2894974481431305,3.6999999999999993,h8,LON
5.026219716985939,7.0,h6,BUE
4.089754521504514,3.6999999999999993,h9,TOR
2.1076320225265186,2.0,h8,WLG
4.000886365536004,2.0,h5,CHI
4.181196683447793,4.0,h8,SEA
4.909496352298646,5.0,h7,TOR
4.16716342304243,4.0,h5,BUE
0.18767488567127125,0.0,h1,SEA
1.6939667263070266,1.0,h4,BUE
3.7958426159392418,2.0,h6,ATL
5.845982833349919,5.200000000000003,h7,BUE
6.494684947194893,3.0,h9,NYC
5.3437208278307375,5.0,h8,TOR
0.31850540809752015,0.0,h1,SEA
2.7152048931253563,4.0,h5,BUE
10.230660634677298,11.0,h9,SEA
2.0420295117813994,1.3000000000000007,h3,CHI
0.9717129816355771,1.0999999999999943,h3,CHI
7.749768120145381,7.199999999999999,h8,CHI
1.7512992876188902,1.3999999999999986,h4,BUE
3.4677076963747746,3.0,h6,MIA
0.6685186662201137,1.0,h2,LON
1.2705291931567333,3.0,h2,SEL
1.8283479402502738,2.0,h4,WLG
1.6066076243495646,2.0,h1,BUE
2.816571987658798,3.0,h1,BUE
3.1563266661370393,2.1999999999999997,h7,CHI
3.7532086323997667,6.699999999999999,h6,NYC
2.5170177199616566,2.0,h5,ATL
5.154608943422491,3.0,h5,ANK
1.2060317109642702,0.0,h1,SEL
1.276330099313348,0.0,h4,PAR
4.4625555126452685,4.0,h4,SEA
14.717896208201187,12.7,h4,CHI
2.444861462754966,1.0,h3,DAL
3.206879007080389,3.1000000000000014,h4,TOR
6.0662191120457,8.3,h8,MIA
10.53843641984216,9.4,h9,SEA
4.32665258430245,1.0,h6,ANK
5.075373773210218,12.0,h6,PAR
0.3964132427653693,0.0,h1,SEL
1.3454168263006088,2.0,h1,NYC
1.301150213609988,0.0,h2,MIA
3.77689257927505,1.0,h5,CHI
0.6880529674172053,0.5,h1,ATL
4.534746810619587,2.0,h9,PAR
2.6904349748058007,3.0,h5,MIA
3.195385607821907,1.6000000000000014,h5,DAL
6.363514119291533,5.0,h4,CHI
7.501393678517113,7.0,h6,DAL
7.099206088310956,8.0,h7,ANK
4.355847481819344,3.900000000000002,h9,MIA
3.01643049652815,3.0,h1,SEA
0.31729775135112903,1.0,h1,BUE
13.814359360726733,16.0,h9,BUE
11.306059503689202,12.0,h9,ATL
5.1483351610174815,6.0,h6,NYC
9.20153486296319,10.7,h9,TOR
0.2789574778207082,0.0,h1,SEA
13.604549192931971,14.1,h8,BUE
1.049810962512435,0.8000000000000007,h3,TOR
3.665771060247911,3.2,h5,ANK
0.9641592517114091,0.10000000000000142,h2,TOR
